SC_project_short_code,SiteID,SampleSeason,SamplingSeasonCode,Year,SeasonSeq,TargetSpecies,TransectNumber,SixLetterCode,PctEncountered,Qualifier,MethodCode
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,OTHRED,19,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,OTHSUB,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,PHRCAL,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,PHYOVE,10,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,PHYUND,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,ROCK,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,SAND,48,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,SARMUT,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,TAR,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,1,UNIDEN,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,ANTELE,4,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,ARTCOR,10,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,BARNAC,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,CRUCOR,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,EGRMEN,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,EISARB,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,HALCYS,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,MYTCAL,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,NONCRU,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,OTHBRO,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,OTHGRE,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,OTHINV,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,OTHPLA,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,OTHRED,24,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,OTHSUB,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,PHRCAL,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,PHYOVE,9,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,PHYUND,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,ROCK,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,SAND,53,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,SARMUT,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,TAR,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,2,UNIDEN,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,ANTELE,2,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,ARTCOR,7,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,BARNAC,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,CRUCOR,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,EGRMEN,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,EISARB,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,HALCYS,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,MYTCAL,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,NONCRU,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,OTHBRO,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,OTHGRE,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,OTHINV,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,OTHPLA,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,OTHRED,19,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,OTHSUB,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,PHRCAL,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,PHYOVE,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,PHYUND,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,ROCK,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,SAND,72,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,SARMUT,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,TAR,0,,T100
SC_Rocky_It,CARE,91,FA03,2003,3,red algae,3,UNIDEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,ANTELE,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,ARTCOR,7,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,BARNAC,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,CRUCOR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,EGRMEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,EISARB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,HALCYS,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,MYTCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,NONCRU,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,OTHBRO,12,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,OTHGRE,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,OTHINV,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,OTHPLA,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,OTHRED,2,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,OTHSUB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,PHRCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,PHYOVE,77,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,PHYUND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,ROCK,2,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,SAND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,SARMUT,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,TAR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,4,UNIDEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,ANTELE,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,ARTCOR,1,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,BARNAC,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,CRUCOR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,EGRMEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,EISARB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,HALCYS,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,MYTCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,NONCRU,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,OTHBRO,50,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,OTHGRE,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,OTHINV,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,OTHPLA,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,OTHRED,1,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,OTHSUB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,PHRCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,PHYOVE,44,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,PHYUND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,ROCK,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,SAND,4,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,SARMUT,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,TAR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,5,UNIDEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,ANTELE,5,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,ARTCOR,44,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,BARNAC,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,CRUCOR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,EGRMEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,EISARB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,HALCYS,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,MYTCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,NONCRU,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,OTHBRO,12,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,OTHGRE,2,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,OTHINV,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,OTHPLA,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,OTHRED,17,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,OTHSUB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,PHRCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,PHYOVE,18,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,PHYUND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,ROCK,2,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,SAND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,SARMUT,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,TAR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,phyllospadix,6,UNIDEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,ANTELE,4,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,ARTCOR,52,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,BARNAC,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,CRUCOR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,EGRMEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,EISARB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,HALCYS,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,MYTCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,NONCRU,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,OTHBRO,31,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,OTHGRE,1,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,OTHINV,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,OTHPLA,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,OTHRED,2,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,OTHSUB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,PHRCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,PHYOVE,7,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,PHYUND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,ROCK,3,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,SAND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,SARMUT,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,TAR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,1,UNIDEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,ANTELE,2,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,ARTCOR,46,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,BARNAC,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,CRUCOR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,EGRMEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,EISARB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,HALCYS,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,MYTCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,NONCRU,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,OTHBRO,29,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,OTHGRE,6,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,OTHINV,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,OTHPLA,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,OTHRED,5,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,OTHSUB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,PHRCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,PHYOVE,9,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,PHYUND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,ROCK,2,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,SAND,1,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,SARMUT,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,TAR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,2,UNIDEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,ANTELE,10,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,ARTCOR,20,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,BARNAC,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,CRUCOR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,EGRMEN,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,EISARB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,HALCYS,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,MYTCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,NONCRU,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,OTHBRO,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,OTHGRE,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,OTHINV,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,OTHPLA,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,OTHRED,56,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,OTHSUB,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,PHRCAL,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,PHYOVE,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,PHYUND,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,ROCK,3,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,SAND,11,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,SARMUT,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,TAR,0,,T100
SC_Rocky_It,CARE,93,SP04,2004,1,red algae,3,UNIDEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,ANTELE,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,ARTCOR,3,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,BARNAC,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,CRUCOR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,EGRMEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,EISARB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,HALCYS,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,MYTCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,NONCRU,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,OTHBRO,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,OTHGRE,2,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,OTHINV,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,OTHPLA,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,OTHRED,33,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,OTHSUB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,PHRCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,PHYOVE,59,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,PHYUND,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,ROCK,2,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,SAND,1,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,SARMUT,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,TAR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,4,UNIDEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,ANTELE,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,ARTCOR,5,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,BARNAC,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,CRUCOR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,EGRMEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,EISARB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,HALCYS,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,MYTCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,NONCRU,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,OTHBRO,1,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,OTHGRE,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,OTHINV,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,OTHPLA,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,OTHRED,42,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,OTHSUB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,PHRCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,PHYOVE,41,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,PHYUND,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,ROCK,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,SAND,11,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,SARMUT,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,TAR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,5,UNIDEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,ANTELE,5,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,ARTCOR,36,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,BARNAC,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,CRUCOR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,EGRMEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,EISARB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,HALCYS,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,MYTCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,NONCRU,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,OTHBRO,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,OTHGRE,1,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,OTHINV,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,OTHPLA,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,OTHRED,46,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,OTHSUB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,PHRCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,PHYOVE,7,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,PHYUND,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,ROCK,2,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,SAND,3,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,SARMUT,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,TAR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,phyllospadix,6,UNIDEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,ANTELE,7,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,ARTCOR,32,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,BARNAC,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,CRUCOR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,EGRMEN,1,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,EISARB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,HALCYS,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,MYTCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,NONCRU,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,OTHBRO,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,OTHGRE,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,OTHINV,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,OTHPLA,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,OTHRED,33,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,OTHSUB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,PHRCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,PHYOVE,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,PHYUND,3,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,ROCK,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,SAND,24,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,SARMUT,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,TAR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,1,UNIDEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,ANTELE,4,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,ARTCOR,30,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,BARNAC,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,CRUCOR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,EGRMEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,EISARB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,HALCYS,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,MYTCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,NONCRU,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,OTHBRO,1,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,OTHGRE,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,OTHINV,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,OTHPLA,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,OTHRED,22,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,OTHSUB,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,PHRCAL,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,PHYOVE,1,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,PHYUND,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,ROCK,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,SAND,42,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,SARMUT,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,TAR,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,2,UNIDEN,0,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,3,ANTELE,8,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,3,ARTCOR,26,,T100
SC_Rocky_It,CARE,95,FA04,2004,3,red algae,3,BARNAC,0,,T100
